fps_count,is_gookmin100,video_length_seconds,exercise_id,file_size,job_ymd,operation_name,repetition_count_name,resolution,set_count_name,training_week_name,body_part,exercise_tool,fitness_factor_name,fitness_level_name,target_group,training_aim_name,training_place_name,training_section_name,training_sequence_name,training_step_name,image_url,video_url,description,image_file_name,title,training_name,standard_title
29.96,1,57,221,9415846,20220920,,,1280*720,,,하체,기타,민첩성/순발력,고급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00567/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00567.mp4,"민첩성 및 순발력 운동 중, 스텝퍼 뛰어서 오르내리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00567_SC_00004.jpeg,스텝퍼 뛰어서 오르내리기,스텝퍼 뛰어서 오르내리기,스텝퍼 뛰어서 오르내리기
29.96,1,54,222,9012804,20220920,,,1280*720,,,하체,기타,민첩성/순발력,고급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00568/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00568.mp4,"민첩성 및 순발력 운동 중, 스텝퍼 뛰어서 넘어가기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00568_SC_00004.jpeg,스텝퍼 뛰어서 넘어가기,스텝퍼 뛰어서 넘어가기,스텝퍼 뛰어서 넘어가기
29.96,1,56,223,9011245,20220920,,,1280*720,,,하체,기타,민첩성/순발력,고급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00569/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00569.mp4,"민첩성 및 순발력 운동 중, 스텝퍼 옆으로 뛰어넘기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00569_SC_00003.jpeg,스텝퍼 옆으로 뛰어넘기,스텝퍼 옆으로 뛰어넘기,스텝퍼 옆으로 뛰어넘기
29.96,1,56,224,9374502,20220930,,,1280*720,,,하체,기타,민첩성/순발력,고급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00570/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00570.mp4,"민첩성 및 순발력 운동 중, 스텝퍼 올라가서 점프하여 착지하기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00570_SC_00005.jpeg,스텝퍼 올라가서 점프하여 착지하기,스텝퍼 올라가서 점프하여 착지하기,스텝퍼 올라가서 점프하여 착지하기
29.96,1,61,225,10175923,20220925,,,1280*720,,,전신,기타,민첩성/순발력,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00571/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00571.mp4,"민첩성 및 순발력 운동 중, 뛰어 내렸다가 바로 점프하기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00571_SC_00003.jpeg,뛰어 내렸다가 바로 점프하기,뛰어 내렸다가 바로 점프하기,뛰어 내렸다가 바로 점프하기
29.96,1,54,226,8913632,20220929,,,1280*720,,,전신,기타,민첩성/순발력,고급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00572/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00572.mp4,"민첩성 및 순발력 운동 중, 사다리 안팎 뛰기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00572_SC_00004.jpeg,사다리 안팎 뛰기,사다리 안팎 뛰기,걷기/달리기
29.96,1,46,227,7551066,20220930,,,1280*720,,,하체,기타,민첩성/순발력,중급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00573/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00573.mp4,"민첩성 및 순발력 운동 중, 사다리 좌우 뛰기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00573_SC_00003.jpeg,사다리 좌우 뛰기,사다리 좌우 뛰기,걷기/달리기
29.96,1,47,228,7794544,20220930,,,1280*720,,,하체,기타,민첩성/성능,중급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00574/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00574.mp4,"민첩성 및 순발력 운동 중, 사다리 옆으로 발 옮기기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00574_SC_00003.jpeg,사다리 옆으로 발 옮기기,사다리 옆으로 발 옮기기,사다리 옆으로 발 옮기기
29.96,1,49,229,8316756,20221010,,,1280*720,,,전신,맨몸,민첩성/순발력,중급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00575/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00575.mp4,"민첩성 및 순발력 운동 중, 팔 벌려 뛰기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00575_SC_00003.jpeg,팔 벌려 뛰기,팔 벌려 뛰기,걷기/달리기
29.96,1,68,230,11480619,20220919,,,1280*720,,,전신,맨몸,민첩성/순발력,고급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00576/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00576.mp4,"민첩성 및 순발력 운동 중, 버피운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00576_SC_00003.jpeg,버피운동,버피 운동,버피
29.96,1,56,231,9198590,20220921,,,1280*720,,,전신,맨몸,민첩성/순발력,고급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00577/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00577.mp4,"민첩성 및 순발력 운동 중, 점프 팔굽혀펴기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00577_SC_00010.jpeg,점프 팔굽혀펴기,점프 팔 굽혀 펴기,푸시업
29.96,1,49,232,7999309,20220909,,,1280*720,,,하체,기타,민첩성/순발력,고급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00578/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00578.mp4,"민첩성 및 순발력 운동 중, 계단 두발 뛰기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00578_SC_00003.jpeg,계단 두발 뛰기,계단 두발 뛰기,걷기/달리기
29.96,1,50,233,8457661,20220912,,,1280*720,,,하체,기타,민첩성/순발력,고급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00579/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00579.mp4,"민첩성 및 순발력 운동 중, 계단 두 칸씩 두발 뛰기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00579_SC_00003.jpeg,계단 두 칸씩 두발 뛰기,계단 두 칸씩 두발 뛰기,걷기/달리기
29.96,1,47,234,7816328,20220909,,,1280*720,,,하체,기타,민첩성/순발력,고급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00580/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00580.mp4,"민첩성 및 순발력 운동 중, 계단 한발 뛰기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00580_SC_00003.jpeg,계단 한발 뛰기,계단 한발 뛰기,걷기/달리기
29.96,1,99,235,16556126,20220920,,,1280*720,,,상체,기타,유연성,초급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00581/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00581.mp4,"유연성 운동 중, 목 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00581_SC_00017.jpeg,목 스트레칭,목 스트레칭,스트레칭
29.96,1,77,236,12737064,20220923,,,1280*720,,,상체,기타,유연성,초급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00582/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00582.mp4,"유연성 운동 중, 등/어깨 뒤쪽 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00582_FR_00006.jpeg,등/어깨 뒤쪽 스트레칭-1,등/어깨 뒤쪽 스트레칭,스트레칭
29.96,1,65,237,10461870,20220909,,,1280*720,,,상체,기타,유연성,초급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00583/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00583.mp4,"유연성 운동 중, 가슴/어깨 앞쪽 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00583_SC_00003.jpeg,가슴/어깨 앞쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,스트레칭
29.96,1,74,238,11971332,20221001,,,1280*720,,,상체,기타,유연성,초급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00584/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00584.mp4,"유연성 운동 중, 아래 팔 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00584_SC_00005.jpeg,아래 팔 스트레칭,아래 팔 스트레칭,스트레칭
29.96,1,89,239,14763963,20221011,,,1280*720,,,몸통,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00585/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00585.mp4,"유연성 운동 중, 허리 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00585_SC_00004.jpeg,허리 스트레칭,허리 스트레칭,스트레칭
29.96,1,99,240,16397299,20220920,,,1280*720,,,몸통,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00586/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00586.mp4,"유연성 운동 중, 배 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00586_SC_00009.jpeg,배 스트레칭,배 스트레칭,스트레칭
29.96,1,77,241,12653385,20221005,,,1280*720,,,몸통,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00587/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00587.mp4,"유연성 운동 중, 옆구리 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00587_SC_00003.jpeg,옆구리 스트레칭,옆구리 스트레칭,스트레칭
29.96,1,71,242,11535841,20220923,,,1280*720,,,하체,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00588/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00588.mp4,"유연성 운동 중, 엉덩이 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00588_SC_00003.jpeg,엉덩이 스트레칭,엉덩이 스트레칭(매트),스트레칭
29.96,1,77,243,12804612,20220917,,,1280*720,,,하체,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00589/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00589.mp4,"유연성 운동 중, 넙다리 뒤쪽 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00589_FR_00013.jpeg,넙다리 뒤쪽 스트레칭,넙다리 뒤쪽 스트레칭,스트레칭
29.96,1,81,244,13311115,20220916,,,1280*720,,,하체,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00590/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00590.mp4,"유연성 운동 중, 넙다리 앞쪽 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00590_SC_00003.jpeg,넙다리 앞쪽 스트레칭,넙다리 앞쪽 스트레칭,스트레칭
29.96,1,92,245,15055943,20220917,,,1280*720,,,하체,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00591/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00591.mp4,"유연성 운동 중, 넙다리 안쪽 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00591_SC_00003.jpeg,넙다리 안쪽 스트레칭,넙다리 안쪽 스트레칭,스트레칭
29.96,1,102,246,17292926,20221011,,,1280*720,,,하체,기타,유연성,초급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00592/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00592.mp4,"유연성 운동 중, 하지 루틴 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00592_SC_00003.jpeg,하지 루틴 스트레칭1,하지 루틴 스트레칭1,스트레칭
29.96,1,90,247,14627181,20221011,,,1280*720,,,하체,기타,유산소,중급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00593/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00593.mp4,"유산소 운동 중, 하지 루틴 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00593_SC_00004.jpeg,하지 루틴 스트레칭2,하지 루틴 스트레칭2,스트레칭
29.96,1,116,248,19220002,20220930,,,1280*720,,,상체,기타,유연성,초급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00594/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00594.mp4,"유연성 운동 중, 상지 루틴 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00594_SC_00004.jpeg,상지 루틴 스트레칭,상지 루틴 스트레칭,스트레칭
29.96,1,162,249,27318856,20221009,,,1280*720,,,전신,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00595/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00595.mp4,"유연성 운동 중, 전신 루틴 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00595_SC_00004.jpeg,전신 루틴 스트레칭,전신 루틴 스트레칭,스트레칭
29.96,1,143,250,23373311,20220921,,,1280*720,,,전신,기타,유연성,중급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00596/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00596.mp4,"유연성 운동 중, 유산소 운동 전 동적 루틴 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00596_SC_00003.jpeg,유산소 운동 전 동적 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭,스트레칭
29.96,1,85,251,13967248,20221005,,,1280*720,,,전신,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00597/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00597.mp4,"유연성 운동 중, 좌식생활자를 위한 동적 루틴 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00597_SC_00003.jpeg,좌식생활자를 위한 동적 루틴 스트레칭,좌식생활자를 위한 동적 루틴 스트레칭,스트레칭
29.96,1,88,252,14797738,20221006,,,1280*720,,,전신,짐볼,유연성,중급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00598/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00598.mp4,"유연성 운동 중, 짐볼을 이용한 동적 루틴 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00598_SC_00004.jpeg,짐볼을 이용한 동적 루틴 스트레칭,좌우,스트레칭
29.96,1,79,253,13492412,20221005,,,1280*720,,,전신,기타,유연성,중급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00599/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00599.mp4,"유연성 운동 중, 작은 공을 이용한 동적 루틴 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00599_SC_00003.jpeg,작은 공을 이용한 동적 루틴 스트레칭,작은 공을 이용한 동적 루틴 스트레칭,스트레칭
29.96,1,196,254,32608623,20221006,,,1280*720,,,전신,폼롤러,유연성,고급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00600/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00600.mp4,"유연성 운동 중, 자가근막이완술 루틴 스트레칭운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00600_FR_00005.jpeg,자가근막이완술 루틴 스트레칭,자가근막이완술 루틴 스트레칭,스트레칭
29.96,1,48,255,8108484,20220930,,,1280*720,,,하체,기타,유연성,중급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00601/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00601.mp4,"운동프로그램 중, 유산소운동에 해당하는 빠르게 걷기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00601_SC_00003.jpeg,빠르게 걷기(3단계),빠르게 걷기(3단계),걷기/달리기
29.96,1,50,256,8274636,20221010,,,1280*720,,,상체,기타,유연성,중급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00602/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00602.mp4,"체력 증진 운동프로그램 중, 가슴운동에 해당하는 팔굽혀펴기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00602_SC_00004.jpeg,팔굽혀펴기-2,팔 굽혀 펴기,푸시업
29.96,1,60,257,9922914,20220910,,,1280*720,,,몸통,짐볼,유연성,중급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00603/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00603.mp4,"요통 강화 운동 중, 몸통운동에 해당하는 공에 엎드려서 상체 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00603_SC_00003.jpeg,공에 엎드려서 상체 들어올리기,공에 엎드려서 상체 들어올리기,레이즈 (기타)
29.96,1,47,258,7841612,20220923,,,1280*720,,,하체,기타,유연성,초급,공통,,수영장,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00604/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00604.mp4,"요통 유산소 운동 중, 물속에서 걷기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00604_SC_00013.jpeg,물속에서 걷기,물속에서 걷기,걷기/달리기
29.96,1,69,259,11164653,20221003,,,1280*720,,,상체,기타,유연성,초급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00605/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00605.mp4,"경부통 자가운동법 운동 중, 스트레칭에 해당하는 앞 뒤 굴곡운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00605_SC_00003.jpeg,앞 뒤 굴곡,앞 뒤 굴곡,앞 뒤 굴곡
29.96,1,65,260,10766475,20221009,,,1280*720,,,상체,의자,유연성,초급,공통,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00606/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00606.mp4,"경부통 자가운동법 운동 중, 스트레칭에 해당하는 좌우 굴곡운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00606_SC_00005.jpeg,좌우 굴곡,좌우 굴곡,좌우 굴곡
29.96,1,65,261,10632012,20221009,,,1280*720,,,상체,의자,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00607/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00607.mp4,"경부통 자가운동법 운동 중, 스트레칭에 해당하는 좌우 회전운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00607_SC_00003.jpeg,좌우 회전,좌우 회전,좌우 회전
29.96,1,57,262,9206343,20221006,,,1280*720,,,상체,의자,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00608/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00608.mp4,"오십견 운동 중, 진자운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00608_SC_00003.jpeg,진자운동,진자운동,진자운동
29.96,1,57,263,9382530,20221005,,,1280*720,,,상체,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00609/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00609.mp4,"오십견 운동 중, 옆으로 누워서 팔 앞으로 당기기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00609_SC_00008.jpeg,옆으로 누워서 팔 앞으로 당기기,옆으로 누워서 팔 앞으로 당기기,로우
29.96,1,57,264,9027721,20220915,,,1280*720,,,상체,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00610/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00610.mp4,"오십견 운동 중, 테이블 이용하여 팔 들어올리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00610_SC_00004.jpeg,테이블 이용하여 팔 들어올리기,테이블 이용하여 팔 들어올리기,숄더 레이즈
29.96,1,57,265,9493658,20221010,,,1280*720,,,상체,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00611/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00611.mp4,"오십견 운동 중, 테이블 이용하여 팔 옆으로 벌리기운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00611_SC_00004.jpeg,테이블 이용하여 팔 옆으로 벌리기,테이블 이용하여 팔 옆으로 벌리기,숄더 레이즈
29.96,1,57,266,9364604,20220920,,,1280*720,,,상체,기타,유연성,초급,공통,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00612/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00612.mp4,"오십견 운동 중, 막대 잡고 팔 안쪽/바깥 돌림운동을 설명한 운동처방 가이드 동영상",0AUDLJ08S_00612_SC_00003.jpeg,막대 잡고 팔 안쪽/바깥 돌림,막대 잡고 팔 안쪽/바깥 돌림,막대 잡고 팔 안쪽/바깥 돌림
